# This file contains the data of final population
# of objectives = 2, # of constraints = 2, # of real_var = 2, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.294496e+02	4.029972e+00	6.390371e-01	4.976303e+00	4.833833e+00	2.999410e+00	0.000000e+00	1	1.985834e-02
1.166685e+01	2.876484e+01	3.697988e-01	7.266511e+00	1.216168e+00	1.199019e+00	0.000000e+00	1	1.981122e-02
5.693852e+01	1.089478e+01	4.706837e-01	7.056461e+00	2.600172e+00	2.733813e+00	0.000000e+00	1	1.952532e-02
3.248959e+01	1.790072e+01	5.312905e-01	6.553916e+00	2.140466e+00	1.881702e+00	0.000000e+00	1	1.935060e-02
3.015786e+00	3.850472e+01	2.320992e-01	7.659654e+00	6.556428e-01	5.692795e-01	0.000000e+00	1	1.928833e-02
1.218632e+02	4.134804e+00	6.346309e-01	5.147395e+00	4.633157e+00	2.999942e+00	0.000000e+00	1	1.922448e-02
2.070964e+01	2.307850e+01	4.802321e-01	6.744635e+00	1.718321e+00	1.491570e+00	0.000000e+00	1	1.910756e-02
1.028821e+01	3.025392e+01	4.242554e-01	6.788360e+00	1.317844e+00	9.139697e-01	0.000000e+00	1	1.882792e-02
5.046055e+01	1.239243e+01	5.166671e-01	6.737502e+00	2.553182e+00	2.469089e+00	0.000000e+00	1	1.874677e-02
1.271948e+02	4.056688e+00	6.383748e-01	5.022877e+00	4.775807e+00	2.998394e+00	0.000000e+00	1	1.866765e-02
1.128757e+02	4.382913e+00	6.251119e-01	5.371135e+00	4.384673e+00	2.998929e+00	0.000000e+00	1	1.846668e-02
7.476417e+01	7.590434e+00	5.187511e-01	6.623351e+00	3.165982e+00	2.944079e+00	0.000000e+00	1	1.821520e-02
1.324527e+02	4.008134e+00	6.396877e-01	4.914855e+00	4.910538e+00	2.999967e+00	0.000000e+00	1	1.810249e-02
1.799956e+00	4.096778e+01	1.774930e-01	7.881458e+00	4.887314e-01	4.594895e-01	0.000000e+00	1	1.806591e-02
7.621536e+01	7.553206e+00	5.745174e-01	6.199651e+00	3.341678e+00	2.808386e+00	0.000000e+00	1	1.794751e-02
2.195146e+01	2.235823e+01	4.429716e-01	7.042715e+00	1.656215e+00	1.656748e+00	0.000000e+00	1	1.771747e-02
1.345995e+01	2.751855e+01	4.268690e-01	6.921049e+00	1.403671e+00	1.180972e+00	0.000000e+00	1	1.755238e-02
3.549820e+01	1.678212e+01	5.222897e-01	6.646762e+00	2.193179e+00	2.016064e+00	0.000000e+00	1	1.729499e-02
4.120334e+01	1.495515e+01	4.552034e-01	7.157172e+00	2.168092e+00	2.366477e+00	0.000000e+00	1	1.715921e-02
4.714808e-02	4.847641e+01	3.031910e-02	8.381757e+00	7.697646e-02	7.656139e-02	0.000000e+00	1	1.710169e-02
1.708864e+01	2.504168e+01	4.116148e-01	7.152322e+00	1.456253e+00	1.466795e+00	0.000000e+00	1	1.705510e-02
1.943777e-01	4.694090e+01	5.526505e-02	8.320354e+00	1.430221e-01	1.677472e-01	0.000000e+00	1	1.689463e-02
4.714808e-02	4.847641e+01	3.031910e-02	8.381757e+00	7.697646e-02	7.656139e-02	0.000000e+00	1	1.686364e-02
5.867628e+01	1.052075e+01	4.695719e-01	7.059695e+00	2.640837e+00	2.773996e+00	0.000000e+00	1	1.682067e-02
2.478281e-11	4.999996e+01	6.664792e-07	8.480517e+00	1.666199e-06	1.849185e-06	0.000000e+00	1	1.673386e-02
6.413226e+01	9.417390e+00	5.136041e-01	6.724870e+00	2.887317e+00	2.774251e+00	0.000000e+00	1	1.664224e-02
3.456032e+00	3.771865e+01	2.276968e-01	7.743777e+00	6.556428e-01	6.588935e-01	0.000000e+00	1	1.657280e-02
5.222659e+00	3.514662e+01	2.736547e-01	7.581509e+00	8.147033e-01	8.012012e-01	0.000000e+00	1	1.656237e-02
6.240653e+01	9.766205e+00	5.256982e-01	6.644921e+00	2.874409e+00	2.709134e+00	0.000000e+00	1	1.641511e-02
5.301173e-01	4.519397e+01	6.437391e-02	8.384875e+00	1.741877e-01	3.196685e-01	0.000000e+00	1	1.625933e-02
3.708495e-01	4.589366e+01	6.118948e-02	8.356202e+00	1.622449e-01	2.576606e-01	0.000000e+00	1	1.611792e-02
3.594904e+01	1.659394e+01	4.985379e-01	6.822298e+00	2.145071e+00	2.094262e+00	0.000000e+00	1	1.587503e-02
5.233073e+01	1.197034e+01	4.586147e-01	7.148621e+00	2.454805e+00	2.656429e+00	0.000000e+00	1	1.558724e-02
3.802265e+01	1.617547e+01	5.835923e-01	6.206980e+00	2.409547e+00	1.923472e+00	0.000000e+00	1	1.514802e-02
8.738393e+01	6.032945e+00	5.654507e-01	6.165306e+00	3.598225e+00	2.983079e+00	0.000000e+00	1	1.513719e-02
8.196065e-01	4.426098e+01	6.314244e-02	8.460732e+00	1.783463e-01	4.160459e-01	0.000000e+00	1	1.512584e-02
9.558578e+01	5.313034e+00	5.897124e-01	5.888328e+00	3.863926e+00	2.994416e+00	0.000000e+00	1	1.487453e-02
1.809151e+01	2.445244e+01	4.322321e-01	7.031434e+00	1.532868e+00	1.474175e+00	0.000000e+00	1	1.481021e-02
8.816355e+00	3.127549e+01	2.968742e-01	7.647295e+00	9.625943e-01	1.130266e+00	0.000000e+00	1	1.470763e-02
4.451333e+01	1.407366e+01	4.280647e-01	7.355226e+00	2.182995e+00	2.522472e+00	0.000000e+00	1	1.466080e-02
7.242943e+01	7.948469e+00	5.097358e-01	6.705330e+00	3.085075e+00	2.930814e+00	0.000000e+00	1	1.459706e-02
6.093563e+01	1.008588e+01	5.404072e-01	6.543601e+00	2.874409e+00	2.640394e+00	0.000000e+00	1	1.455646e-02
1.866246e+01	2.421146e+01	3.748439e-01	7.449005e+00	1.403671e+00	1.641744e+00	0.000000e+00	1	1.445673e-02
9.890687e-01	4.321533e+01	1.321974e-01	8.045661e+00	3.552201e-01	3.479739e-01	0.000000e+00	1	1.437575e-02
3.844663e+00	3.726038e+01	1.930403e-01	8.019461e+00	5.787174e-01	7.913608e-01	0.000000e+00	1	1.416774e-02
1.187852e+02	4.216025e+00	6.328728e-01	5.213584e+00	4.551812e+00	2.996216e+00	0.000000e+00	1	1.412100e-02
6.658949e+01	8.956936e+00	4.652157e-01	7.058513e+00	2.827776e+00	2.941267e+00	0.000000e+00	1	1.403886e-02
1.128250e+01	2.939108e+01	4.336923e-01	6.768818e+00	1.366293e+00	9.766616e-01	0.000000e+00	1	1.380469e-02
2.439121e+01	2.152661e+01	3.487331e-01	7.733121e+00	1.481613e+00	1.975506e+00	0.000000e+00	1	1.376245e-02
4.931075e+01	1.267358e+01	5.016324e-01	6.845384e+00	2.486850e+00	2.478561e+00	0.000000e+00	1	1.361023e-02
1.271289e+01	2.798137e+01	3.593384e-01	7.381901e+00	1.216168e+00	1.303517e+00	0.000000e+00	1	1.324076e-02
1.070176e+02	4.618508e+00	6.152709e-01	5.537188e+00	4.213618e+00	2.999972e+00	0.000000e+00	1	1.321463e-02
1.342903e+02	4.001843e+00	6.399263e-01	4.877844e+00	4.957074e+00	3.000000e+00	0.000000e+00	1	1.312982e-02
1.964274e+01	2.364711e+01	3.853675e-01	7.398716e+00	1.454487e+00	1.671871e+00	0.000000e+00	1	1.312820e-02
2.736540e+01	2.004718e+01	3.861785e-01	7.522995e+00	1.649581e+00	2.029835e+00	0.000000e+00	1	1.308391e-02
1.621996e+01	2.558429e+01	3.942919e-01	7.250698e+00	1.391229e+00	1.455841e+00	0.000000e+00	1	1.303133e-02
1.099128e+02	4.564903e+00	6.269373e-01	5.401635e+00	4.315163e+00	2.976167e+00	0.000000e+00	1	1.301324e-02
2.836295e+01	1.943638e+01	4.585564e-01	7.034172e+00	1.855465e+00	1.909971e+00	0.000000e+00	1	1.287587e-02
1.112242e+02	4.454479e+00	6.236815e-01	5.407948e+00	4.339810e+00	2.995348e+00	0.000000e+00	1	1.287120e-02
9.595217e+01	5.273767e+00	5.890703e-01	5.888837e+00	3.871480e+00	2.999948e+00	0.000000e+00	1	1.280558e-02
1.157909e+02	4.300155e+00	6.298544e-01	5.286919e+00	4.469409e+00	2.995348e+00	0.000000e+00	1	1.275661e-02
1.020488e+02	4.931836e+00	6.109845e-01	5.640187e+00	4.078680e+00	2.979355e+00	0.000000e+00	1	1.269419e-02
6.420421e+00	3.374404e+01	2.647080e-01	7.731373e+00	8.222806e-01	9.638256e-01	0.000000e+00	1	1.259326e-02
5.367906e+01	1.163173e+01	5.269145e-01	6.660884e+00	2.659263e+00	2.519541e+00	0.000000e+00	1	1.255328e-02
9.873118e+01	5.131782e+00	6.029225e-01	5.746820e+00	3.975586e+00	2.979516e+00	0.000000e+00	1	1.255153e-02
9.987340e+01	5.007953e+00	5.996853e-01	5.757341e+00	3.996048e+00	2.999991e+00	0.000000e+00	1	1.242324e-02
4.833386e+01	1.292525e+01	4.917538e-01	6.915365e+00	2.437731e+00	2.478091e+00	0.000000e+00	1	1.240350e-02
1.196331e+02	4.195746e+00	6.336839e-01	5.192854e+00	4.575037e+00	2.996216e+00	0.000000e+00	1	1.219894e-02
2.499564e-01	4.658205e+01	5.470926e-02	8.351203e+00	1.430221e-01	2.050214e-01	0.000000e+00	1	1.203189e-02
1.160760e+02	4.291764e+00	6.301901e-01	5.279621e+00	4.477376e+00	2.995348e+00	0.000000e+00	1	1.192290e-02
4.650638e+01	1.341357e+01	5.173369e-01	6.730179e+00	2.456002e+00	2.365301e+00	0.000000e+00	1	1.188704e-02
3.946691e+01	1.544453e+01	4.914135e-01	6.894221e+00	2.215206e+00	2.227013e+00	0.000000e+00	1	1.179643e-02
4.024584e+01	1.520400e+01	5.010347e-01	6.829067e+00	2.258733e+00	2.227013e+00	0.000000e+00	1	1.170332e-02
5.826512e+00	3.457402e+01	2.291745e-01	7.932080e+00	7.185989e-01	9.696615e-01	0.000000e+00	1	1.161194e-02
3.105104e+01	1.845557e+01	5.303944e-01	6.545105e+00	2.102262e+00	1.828457e+00	0.000000e+00	1	1.145755e-02
3.124198e+01	1.837324e+01	5.284850e-01	6.561440e+00	2.102262e+00	1.841464e+00	0.000000e+00	1	1.131983e-02
1.080330e+02	4.572292e+00	6.171313e-01	5.507722e+00	4.243652e+00	2.999942e+00	0.000000e+00	1	1.122666e-02
6.473779e-01	4.449133e+01	9.768047e-02	8.199437e+00	2.603856e-01	3.066656e-01	0.000000e+00	1	1.120547e-02
5.950214e+00	3.432441e+01	2.494848e-01	7.804047e+00	7.724674e-01	9.438473e-01	0.000000e+00	1	1.120503e-02
6.910747e+01	8.569051e+00	5.422959e-01	6.489114e+00	3.083426e+00	2.787355e+00	0.000000e+00	1	1.083199e-02
8.236747e+01	6.668919e+00	5.683275e-01	6.192924e+00	3.480005e+00	2.912289e+00	0.000000e+00	1	1.074159e-02
9.359892e+00	3.082544e+01	2.914388e-01	7.710600e+00	9.625943e-01	1.188859e+00	0.000000e+00	1	1.072156e-02
